Price,Close,High,Low,Open,Volume,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0,OBV,ATRr_14,ADX_14,DMP_14,DMN_14,STOCHk_14_3_3,STOCHd_14_3_3
2017-01-09,902.8280029296876,913.6859741210938,879.8070068359375,913.2440185546876,141876992.0,48.54603658741409,33.04899017676996,-16.50382944119862,49.55281961796858,841.6268486354785,927.6385986328125,1013.6503486301466,18.544236974205532,0.35577205612085594,5772781444.0,57.35845666954414,42.976718525870176,29.166940772483283,25.113882230919486,22.84932290905552,23.199463865269042
2017-01-10,907.6790161132812,914.8729858398438,901.0599975585938,902.4400024414062,115808000.0,49.16092745946298,27.204297642754113,-17.878817580171578,45.08311522292569,899.5827487615695,906.4984008789063,913.4140529962431,1.5257946645314815,0.5853582000904356,5888589444.0,54.24806607038027,40.45962519030215,28.792758323226497,24.657121035700992,22.767155332367995,21.770173781621807
2017-01-11,777.7570190429688,919.447998046875,762.7650146484375,908.114990234375,310928992.0,36.55961581885255,11.950954180092822,-26.505728834266293,38.456683014359115,777.6157681499898,881.6096069335938,985.6034457171978,23.591811605890822,0.0006791310650282668,5577660452.0,61.56484587952721,39.08254074642309,23.558631131339265,36.220012699821666,15.985320916029858,20.533933052484457
2017-01-12,804.833984375,826.2459716796875,755.7559814453125,775.177978515625,222326000.0,40.0108195555918,2.024121588482103,-29.14604914070161,31.170170729183713,745.8555185285909,860.8593994140625,975.8632802995342,26.7183888481088,0.2564194590317509,5799986452.0,62.202356190587764,37.88510732568174,21.651666531000785,34.09303192446831,12.553773886631449,17.1020833783431
2017-01-13,823.9840087890625,829.0009765625,780.0029907226562,803.7369995117188,168968000.0,42.39753101798531,-4.248740991156296,-28.335129376272008,24.08638838511571,738.2050101992153,843.41640625,948.6278023007848,24.948861623068467,0.4076507004452367,5968954452.0,61.259186879820334,36.72013030515841,20.735900024530807,32.14523090233679,10.148553573590181,12.89588279208383
2017-01-14,818.4119873046875,835.0850219726562,812.4559936523438,825.1420288085938,93063296.0,41.875477655139576,-9.559449956963931,-26.916670673663713,17.357220716699782,739.3228013066084,826.533203125,913.7436049433916,21.102697747328705,0.45343894964946807,5875891156.0,58.49988983985549,35.51469558949349,20.905828637698566,31.257054210962703,13.779297793235928,12.16054175115252
2017-01-15,821.7979736328125,823.3070068359375,812.8709716796875,818.1420288085938,71013600.0,42.34010554512557,-13.34121505263829,-24.55874861547046,11.21753356283217,775.0672122094766,809.3569946289062,843.6467770483359,8.47333936618456,0.6814094188719144,5946904756.0,55.0667573624551,34.395363353518924,20.622829325223144,30.833931788742213,15.078193186774064,13.002014851200059
2017-01-16,831.5339965820312,834.530029296875,820.27099609375,821.7830200195312,82755200.0,43.73288264273528,-15.375436985748934,-21.274376438864884,5.898939453115949,802.5714718274743,820.1123901367188,837.6533084459633,4.27768645376039,0.8255703676384211,6029659956.0,52.15191992250295,33.10288541681154,21.75720837894839,30.231759659684457,15.656279167407419,14.83792338247247
2017-01-17,907.93798828125,910.5609741210938,830.7960205078125,830.9459838867188,155095008.0,53.271925545598805,-10.699076632712604,-13.278412868662842,2.579336235950238,772.978199063851,840.7331909179687,908.4881827720865,16.118072317363445,0.995939823208738,6184754964.0,54.124279471844254,31.04803643491766,29.500804390859855,27.0493551607452,22.511088404968934,17.748520253050142
2017-01-18,886.6179809570312,917.4990234375,858.3040161132812,909.3729858398438,225676992.0,50.689520831058935,-8.614076067078258,-8.954729842422797,0.34065377534453867,779.619237867722,853.2599853515625,926.900732835403,17.261033857927575,0.7264914245526143,5959077972.0,54.48647431844243,29.25707013268156,28.121044664757356,24.950293228554624,27.47421397897043,21.88052718378226
2017-01-19,899.072998046875,904.614013671875,884.3380126953125,888.3350219726562,105625000.0,52.148871811500605,-5.888799889490201,-4.983562931867792,-0.9052369576224093,798.0512649041767,869.3921875,940.7331100958232,16.411677864501918,0.7080209329155264,6064702972.0,52.042869079736725,27.594029994890896,27.338472336588293,24.25595881483916,38.085618945283805,29.356973776407724
2017-01-20,895.0260009765625,899.3980102539062,887.0079956054688,898.1719970703125,86728400.0,51.61435145210704,-4.00934054354741,-2.48328286874,-1.5260576748074095,829.7693973925896,884.03779296875,938.3061885449104,12.277392665288179,0.6012394773343877,5977974572.0,49.21052233464392,26.049778438370996,26.846817798600284,23.819740138179405,51.26293897180697,38.94092396535373
2017-01-21,921.7890014648438,927.3670043945312,895.5349731445312,895.5490112304688,111158000.0,54.90607933497093,-0.356198959557787,0.9358869721996981,-1.292085931757485,878.0782067033228,902.0887939453125,926.0993811873022,5.3233312292859045,0.9102400187255624,6089132572.0,48.00555669773855,25.149320732963186,29.716495097507103,22.67351226937182,70.84408949739081,53.397549138160535
2017-01-22,924.6729736328124,937.5250244140624,897.5640258789062,922.2050170898438,116573000.0,55.25930401593053,2.740068710352489,3.2257237136879793,-0.4856550033354903,875.2304202949625,905.435791015625,935.6411617362875,6.6720072301938025,0.8184397701172375,6205705572.0,47.43094540041123,24.49948036465432,29.457925486978933,21.309038110549526,85.40701542327922,69.171347964159
2017-01-23,921.0120239257812,928.2659912109376,916.7379760742188,925.4990234375,73588600.0,54.67384027154249,4.8426520225663126,4.262645620721442,0.5800064018448703,887.1372360716463,912.314599609375,937.4919631471038,5.519447688003441,0.6727230951599236,6132116972.0,44.86645038157606,23.896057165510374,28.917287011137056,20.917955381698295,90.88258492133862,82.37789661400289
2017-01-24,892.68701171875,924.14501953125,892.2860107421875,910.677001953125,111349000.0,50.238825230580616,4.175243079465645,2.8761893420966196,1.2990537373690252,882.8364013178815,911.03740234375,939.2384033696186,6.190964488026108,0.17465001316500467,6020767972.0,43.93734741068223,22.692519817259246,27.419576301071896,23.809688584404636,86.39242730721746,87.56067588394511
2017-01-25,901.5419921875,903.2520141601562,891.68701171875,891.9240112304688,120831000.0,51.56166401031142,4.311143425489604,2.4096717504964626,1.901471674993141,886.7370573064875,912.3406005859375,937.9441438653876,5.612715966604256,0.2891188676392161,6141598972.0,41.62503705573395,21.559329198334783,26.875419828199167,23.439960549301414,82.15060096401388,86.47520439752331
2017-01-26,917.5859985351562,919.3259887695312,902.2239990234376,902.39501953125,131958000.0,53.95031583235103,5.648351970187605,2.997504236155571,2.650847734032034,886.9376603829343,911.5,936.0623396170657,5.3894327190489815,0.6238888198363592,6273556972.0,39.92210559332661,20.87807867464654,28.89622128247801,22.694122100551635,80.95949340932079,83.1675072268507
2017-01-27,919.75,923.2230224609376,915.8460083007812,918.3590087890624,125594000.0,54.27782235221251,6.804280696474962,3.322746369954342,3.48153432652062,887.820493224761,910.5154052734375,933.2103173221141,4.9850693172755305,0.7034507714054128,6399150972.0,37.59745620524303,20.335641933214553,29.231607832114086,22.376063234368587,84.44462768135298,82.51824068489589
2017-01-28,921.5900268554688,923.9110107421876,919.8109741210938,919.8109741210938,68979600.0,54.573659252303095,7.779163969683623,3.438103714530402,4.341060255153221,887.718560093869,910.631005859375,933.5434516248811,5.032212963994842,0.7391499604243947,6468130572.0,35.20913867216764,19.848798869816765,29.124423390662713,22.187177533915733,86.78217462386912,84.0620985715143
2017-01-29,919.4959716796876,923.4180297851562,919.1480102539062,922.0670166015624,60851700.0,54.14429411864327,8.287262828178541,3.1569620584202553,5.130300769758286,901.3208698218681,915.9927978515625,930.6647258812569,3.203502923627138,0.619383554125779,6407278872.0,32.99920159067352,19.373906136110463,28.855235369827874,22.125610471416994,85.87612983175298,85.7009773789917
2017-01-30,920.3820190429688,923.0479736328124,919.4739990234376,920.1510009765624,78227296.0,54.3081026034383,8.661586078735127,2.8250282471814723,5.836557831553654,917.1482188960865,919.7608032226562,922.373387549226,0.5681008186945482,0.6188891424469624,6485506168.0,30.897399663437895,18.93293431195461,28.616824464049717,21.94280181413947,85.25945993341522,85.9725881296791
2017-01-31,970.4030151367188,972.0189819335938,920.958984375,920.958984375,164582000.0,62.46090459550944,12.846430637746835,5.607898244954544,7.23853239279229,890.2192602179939,930.3242065429688,970.4291528679437,8.621714031069354,0.9996741333224444,6650088168.0,32.3787970368084,19.7280503116865,36.16015360911882,19.44323916669595,89.04689633734733,86.72749536750517
2017-02-01,989.0230102539062,989.114013671875,970.7420043945312,970.9409790039062,150110000.0,64.96678105001486,17.46411267324106,8.180464224359017,9.283648448882044,884.9538535641975,944.17880859375,1003.4037636233024,12.545283687898372,0.8785921123771189,6800198168.0,31.402525715261817,20.806402655105956,38.50962475398936,18.61572970622982,94.1432987825599,89.48321835110748
2017-02-02,1011.7999877929688,1013.52001953125,983.2210083007812,990.0009765625,145820992.0,67.79851811025709,22.699900366009388,10.733001533701874,11.966898832307514,888.3598637267028,962.22080078125,1036.0817378357972,15.352180496322207,0.8356252234865632,6946019160.0,31.323703252062312,22.24877831715435,41.41431011725878,17.329533027053206,99.04416576772792,94.07812029587838
2017-02-03,1029.9100341796875,1033.8699951171875,1008.7899780273438,1011.4600219726562,201278000.0,69.88297583382685,27.988000972491932,12.816881712147532,15.1711192603444,908.7392524490197,984.30361328125,1059.8679741134804,15.353872486626537,0.8017720284810841,7147297160.0,30.8777256690467,23.918537093485835,43.71908282847189,16.324127315468886,98.58948306362822,97.25898253797202
2017-02-04,1042.9000244140625,1045.9000244140625,1015.1599731445312,1031.3299560546875,155064000.0,71.31718643559962,32.84838669743556,14.141813949672926,18.706572747762632,956.0215902167756,1008.8072143554688,1061.592838494162,10.464957702035885,0.8229365060552809,7302361160.0,30.867891783367025,25.653668673517657,43.392983650479934,15.162947291232586,97.96998109240205,98.5345433079194
2017-02-05,1027.3399658203125,1043.6300048828125,1022.3699951171876,1043.52001953125,114208000.0,67.18965518379434,35.04078238673685,13.067367711179372,21.97341467555748,983.2826039153099,1020.1946044921875,1057.1066050690652,7.2362665739152705,0.5967891365471121,7188153160.0,30.181614496385443,27.264862283547206,41.20968840467655,14.400031539691511,94.41139470158014,96.99028628587014
2017-02-06,1038.1500244140625,1044.6400146484375,1028.1600341796875,1028.4000244140625,111762000.0,68.55140979216675,37.22148701817832,12.198457874096672,25.02302914408165,1008.6442107984162,1030.0200073242188,1051.3958038500214,4.1505594791954605,0.6901687518411307,7299915160.0,29.261502662938266,28.778015675582385,39.715944579070126,13.791915985386941,93.66459460165457,95.3486567985456
2017-02-07,1061.3499755859375,1061.9300537109375,1040.1400146484375,1040.1400146484375,146007008.0,71.30406690477263,40.35654815318162,12.266815207279972,28.08973294590165,1015.7686574386794,1039.9300048828125,1064.0913523269455,4.64672570859339,0.9432693737932714,7445922168.0,28.869968851076607,30.471383347247237,41.65705603212593,12.980464354790758,94.19946987985274,94.0918197276958
2017-02-08,1063.0699462890625,1078.969970703125,1037.489990234375,1062.3199462890625,201855008.0,71.50321013023581,42.49009458965088,11.520289314999381,30.9698052746515,1019.0686497980399,1046.5619873046876,1074.0553248113351,5.254029448834437,0.8002174432329926,7647777176.0,29.770683966624706,32.30418394578282,41.59961176579835,11.688614847221382,95.21259096925837,94.35888515025522
2017-02-09,994.3829956054688,1088.989990234375,953.343994140625,1064.699951171875,407220000.0,55.06779309828583,38.198158044151796,5.782682215600232,32.415475828551564,986.3942472485775,1036.8585815429688,1087.32291583736,9.734082389383188,0.07915241990796631,7240557176.0,37.33320626141938,30.774419006633003,30.80336180083587,24.754512263907134,78.67421353799226,89.36209146236779
2017-02-10,988.6740112304688,998.905029296875,946.6909790039062,995.6320190429688,190452000.0,53.95765362393802,33.94480549518062,1.223463733303241,32.721341761877376,965.1538415940379,1029.125390625,1093.096939655962,12.432216640211617,0.1838330476025145,7050105176.0,38.39612369224434,29.16319996964703,27.811303288529338,23.587668593360146,59.09969149301267,77.6621653334211
2017-02-11,1004.4500122070312,1009.2899780273438,982.8300170898438,988.8980102539062,102261000.0,56.56354891807496,31.484055792604863,-0.9898287754180117,32.473884568022875,956.5629544560662,1022.3853881835937,1088.207821911121,12.876246958980879,0.36375939811944624,7152366176.0,37.54354063833403,27.92211418967149,28.38703267455176,22.400230566214564,45.506461082189524,61.09345537106481
2017-02-12,999.1810302734376,1004.760009765625,996.9210205078124,1003.52001953125,67530000.0,55.435056929908015,28.777007685712192,-2.9575015058485477,31.73450919156074,955.8188099477844,1009.9515991210938,1064.0843882944032,10.719877907103317,0.40051714485675616,7084836176.0,35.421786968296786,26.769677393979915,27.938306333177753,22.046140245357513,46.060130972599985,50.22209451593406
2017-02-13,990.6420288085938,1002.0999755859376,976.0020141601562,998.885009765625,100607000.0,53.56976573957628,25.646984035700825,-4.870020124687933,30.51700416038876,983.9738049312316,995.466015625,1006.9582263187683,2.308910703808007,0.2901192840546333,6984229176.0,34.75579942954568,25.03431421071936,26.439824984222327,25.162868433676792,46.23834775663871,45.93497993714274
2017-02-14,1004.5499877929688,1011.510009765625,986.4710083007812,991.7349853515624,137946000.0,56.15738056953766,24.011879795434766,-5.204099491963198,29.215979287397964,984.0603454862916,997.4994140625,1010.9384826387085,2.6945516732637214,0.7623163089944547,7122175176.0,34.06174243206697,23.69314850814892,27.02484790675563,23.841626782101848,43.05029075706333,45.11625649543401
2017-02-15,1007.47998046875,1008.8400268554688,1001.5800170898438,1006.2100219726562,89759400.0,56.70480761185195,22.69090717340316,-5.220057691195841,27.910964864599002,989.36937483402,1001.2606079101563,1013.1518409862925,2.375252353322034,0.7615108340225442,7211934576.0,32.147332955892544,22.44778035576208,26.58890714438514,23.45703490608452,41.6165709077574,43.635069807153144
2017-02-16,1027.43994140625,1033.3699951171875,1007.6500244140624,1007.6500244140624,122277000.0,60.337952514500216,22.989618872826895,-3.9370767934176882,26.926695666244584,981.4253440487834,1005.85859375,1030.2918434512164,4.858187791611049,0.9416389125507025,7334211576.0,31.700381648217185,21.99424892768354,30.564996342615977,22.088635478714956,46.708446515088575,43.7917693933031
2017-02-17,1046.2099609375,1053.1700439453125,1025.6400146484375,1026.1199951171875,136474000.0,63.44454943652578,24.45898579227196,-1.9741678991780987,26.43315369145006,976.4053677518959,1015.2643798828125,1054.123392013729,7.654954295826249,0.8981776601838389,7470685576.0,31.40249933740703,22.074240496498067,33.154757535571065,20.70544079519807,56.4672337299574,48.264083717601125
2017-02-18,1054.4200439453125,1061.0999755859375,1046.9599609375,1049.2099609375,99073504.0,64.74530082340449,25.986399706508678,-0.357403187953107,26.343802894461785,988.010910513653,1028.0199829101562,1068.0290553066593,7.783714920257486,0.8299259324675539,7569759080.0,30.223036145337776,22.339690758394738,33.862161028468435,19.97680000595688,67.4628743111694,56.879518185405125
2017-02-19,1047.8699951171875,1056.81005859375,1043.4599609375,1054.760009765625,77423296.0,62.824626439611265,26.36443919483213,0.01650904029627398,26.347930154535856,1002.4055357585271,1036.683984375,1070.9624329914727,6.6130950478874695,0.6631639002590691,7492335784.0,29.017826253260075,22.43993465459188,32.74938899694885,20.181865501938585,72.24858423617813,65.39289742576831
2017-02-20,1079.97998046875,1080.489990234375,1041.68994140625,1048.68994140625,109478000.0,67.85839560221402,28.92165484256259,2.0589797504213863,26.862675092141203,1017.252471198792,1051.183984375,1085.1154975512077,6.4558657058273985,0.9243252569405214,7601813784.0,29.716556437178998,23.110500880132374,35.38696453311589,18.29965989767202,80.15916146348712,73.29020667027822
2017-02-21,1115.300048828125,1117.25,1076.9300537109375,1079.280029296875,186868992.0,72.30126900573563,33.41313517822664,5.240368068868346,28.172767109358293,1016.2782396549891,1068.756005859375,1121.2337720637606,9.820345507614524,0.9434644072641594,7788682776.0,30.47394142659925,24.466298959683204,40.658917182214985,16.57021671338047,87.87603014734016,80.09459194900181
2017-02-22,1117.43994140625,1125.3900146484375,1100.550048828125,1114.800048828125,136100000.0,72.54884703253515,36.72202846535549,6.839409084797758,29.882619380557735,1024.4224536622746,1083.002001953125,1141.5815502439755,10.817994460805417,0.7939416610225367,7924782776.0,30.071514597578766,25.868614893880274,40.19344428992612,15.592538710261003,96.0253743528056,88.0201886545443
2017-02-23,1166.719970703125,1176.6199951171875,1116.9599609375,1117.27001953125,189454000.0,77.5298975428418,42.827151999291345,10.355626094986889,32.47152590430446,1025.6674029994667,1105.4619873046875,1185.2565716099082,14.436423001712448,0.883848001288664,8114236776.0,32.184980282015104,27.93032007748379,46.24119824858463,13.528018942142209,96.70072674534009,93.53404374849528
2017-02-24,1173.6800537109375,1200.3900146484375,1131.9599609375,1172.7099609375,330759008.0,78.13338744946114,47.67753002793506,12.164803298904488,35.512726729030575,1060.5942770079184,1130.6239990234376,1200.6537210389567,12.387800378553163,0.8074127202586806,8444995784.0,34.7739140983667,30.125420096789835,44.6240465352615,11.626505188809892,93.1139932291298,95.28003144242517
2017-02-25,1143.8399658203125,1174.8499755859375,1124.5899658203125,1170.4100341796875,139960992.0,69.51344912746842,48.55394420693165,10.432973982320853,38.120970224610794,1095.0271790798777,1143.39599609375,1191.7648131076223,8.46055385520284,0.5045894209737978,8305034792.0,35.88006378888515,31.844515114617902,40.15916154700014,11.93039708242377,86.19631246290753,92.00367747912581
2017-02-26,1165.199951171875,1167.469970703125,1130.199951171875,1144.27001953125,116486000.0,71.90298332400248,50.39120264636199,9.816185937400952,40.57501670896104,1112.2667734306972,1153.3759765625,1194.4851796943028,7.128499980435505,0.6438117709490185,8421520792.0,35.97934634191121,33.440817631172536,37.18774900184579,11.047656253338037,82.40397986457488,87.2380951855374
2017-02-27,1179.969970703125,1181.97998046875,1163.3800048828125,1163.780029296875,131570000.0,73.45249034075208,52.43462659830766,9.487687911477295,42.946938686830364,1141.4475932706555,1165.881982421875,1190.3163715730943,4.191571620390275,0.788281982292711,8553090792.0,34.73796271648452,35.12081443225401,38.74904985801643,10.625133455870849,83.1899071148661,83.93006648078284
2017-02-28,1179.969970703125,1193.25,1171.8199462890625,1180.719970703125,184956000.0,73.45249034075209,53.43805417777139,8.39289239275282,45.04516178501857,1141.5659904179504,1168.531982421875,1195.4979744257996,4.61536225102465,0.712081726486927,8553090792.0,33.78739778751687,36.82872191595991,39.37609627354945,10.14376805347788,88.16683005018444,84.5869056765418
2017-03-01,1222.5,1222.5,1179.68994140625,1180.0400390625,229056992.0,77.58132312457003,57.00794360214172,9.57022545369852,47.4377181484432,1126.7725963389603,1178.2959716796875,1229.8193470204146,8.745404648592567,0.928970617976682,8782147784.0,34.43187355939067,38.76151214025174,41.94702606127851,9.242909841429174,93.39439174391539,88.25037630298864
2017-03-02,1251.010009765625,1262.1300048828125,1215.6199951171875,1224.6800537109375,368275008.0,79.84433581074101,61.42950511419531,11.19342957260168,50.23607554159363,1135.7215179703544,1199.72998046875,1263.7384429671456,10.6704781143148,0.9005722625985615,9150422792.0,35.294597574121696,40.93659285203932,46.01896429145825,8.372910593193637,95.00892164945576,92.19004781451854
2017-03-03,1274.989990234375,1280.31005859375,1250.7099609375,1250.7099609375,315739008.0,81.53287962270426,66.10657305859104,12.696398013597928,53.41017504499311,1145.8865123036912,1221.68798828125,1297.4894642588088,12.409301999310184,0.8515894728019887,9466161800.0,34.887847579988005,43.105630072216684,46.952239600047314,7.865490821355244,97.68946217883206,95.36425852406774
2017-03-04,1255.1500244140625,1279.4000244140625,1230.510009765625,1277.4300537109375,183270000.0,75.86969966411158,67.43491593467593,11.219792711746251,56.21512322292968,1170.8074670953724,1236.7239990234375,1302.6405309515026,10.659861372483299,0.6397678613517879,9282891800.0,35.888002370591536,44.200295380915904,42.38347102998473,11.120560258978905,94.1748054270269,95.62439641843825
2017-03-05,1267.1199951171875,1267.2900390625,1238.06005859375,1254.2900390625,134127000.0,76.91167366931087,68.66202079755931,9.957518059703702,58.704502737855606,1218.2084008521501,1254.15400390625,1290.0996069603498,5.732247067288686,0.6803557335152107,9417018800.0,35.412429377602855,45.21677031042232,39.884614691812324,10.464911209671023,93.8996249868698,95.25463086424291
2017-03-06,1272.8299560546875,1276.0,1264.5999755859375,1267.469970703125,153656992.0,77.41272557538757,69.2964500293333,8.473557833182149,60.82289219615115,1245.1348741332563,1264.2199951171874,1283.3051161011185,3.0192721294780687,0.7255673659273452,9570675792.0,33.697257594492825,46.26817332980161,40.76707419453184,10.21202873326282,93.4168313225154,93.83042057880402
2017-03-07,1223.5400390625,1275.550048828125,1204.800048828125,1273.2099609375,291256000.0,64.41700342061144,65.07184764426029,3.3991643584873046,61.67268328577298,1220.9398918119416,1258.7260009765625,1296.5121101411835,6.003865676136853,0.0344061257965256,9279419792.0,36.34388205202905,44.83153029688592,35.09846342034417,20.54485770328315,86.40448606290397,91.2403141240964
2017-03-08,1150.0,1232.1600341796875,1148.0799560546875,1223.22998046875,332603008.0,50.73260587620852,55.153972600892075,-5.214968547904732,60.36894114879681,1143.3197556631014,1233.7280029296876,1324.1362501962737,14.656106865029743,0.036944883563556866,8946816784.0,39.753610342955554,41.89838024006747,29.796013222396418,27.63243685207807,61.655872842642964,80.49239674268745
2017-03-09,1188.489990234375,1197.4599609375,1141.22998046875,1150.3499755859375,212283008.0,56.000982032632784,49.82544895198248,-8.434793757451466,58.260242709433946,1126.9468581670808,1220.39599609375,1313.8451340204192,15.314559901176619,0.32928678333869665,9159099792.0,40.93049392336945,39.00752973077405,26.872190278137502,26.116323379444786,43.2268986286636,63.76241917807017
2017-03-10,1116.719970703125,1270.469970703125,1077.25,1189.3599853515625,563795968.0,46.101505348760654,39.35762460402498,-15.122094484327178,54.479719088352155,1080.9268531346102,1190.3159912109375,1299.7051292872648,18.379848524935475,0.16360453239671685,8595303824.0,51.80831369335199,37.771390933375045,29.779552061771422,19.15909023823014,26.899762177542883,43.92751121628314
2017-03-11,1175.8299560546875,1193.8299560546875,1116.3199462890625,1116.3199462890625,283320000.0,53.406856217872985,35.42314425000586,-15.245259870677039,50.6684041206829,1098.9328252251892,1170.9159912109376,1242.899157196686,12.29518881389687,0.5341327362895013,8878623824.0,53.64414912708578,36.623547764361675,26.706106283721855,17.18174602291704,36.33998632752422,35.48888237791024
2017-03-12,1221.3800048828125,1226.97998046875,1175.3599853515625,1176.6199951171875,227176000.0,58.11778719695704,35.5705137452544,-12.078312300342802,47.648826045597204,1099.7542828587352,1170.483984375,1241.213685891265,12.085547937511029,0.8597924168823791,9105799824.0,53.49956669780734,36.104252294136124,29.291485521303073,15.997595383212508,46.32125976173475,36.52033608893395
2017-03-13,1231.9200439453125,1237.3699951171875,1217.030029296875,1221.780029296875,380276992.0,59.14709606957618,36.12141303289627,-9.221930410160752,45.34334344305702,1105.5489650076647,1186.8679931640625,1268.1870213204602,13.703129349644007,0.7770080496695262,9486076816.0,51.13102377798628,35.783187287719386,29.910642259320632,15.543034141385466,65.23193312605555,49.29772640510485
2017-03-14,1240.0,1244.81005859375,1220.719970703125,1232.1600341796875,245306000.0,59.95949089734473,36.78594414828444,-6.845919435818068,43.63186358410251,1105.2756928777849,1197.1699951171875,1289.06429735659,15.351922051873228,0.7330395021185973,9731382816.0,49.19952835746047,35.6024596589028,29.944696515453437,14.999426928857929,75.76576966514136,62.43965418431056
2017-03-15,1249.6099853515625,1251.6099853515625,1239.75,1240.1600341796875,297804992.0,60.954023257000614,37.653983663903546,-4.782303936159174,42.43628760006272,1172.355403802264,1223.747998046875,1275.140592291486,8.39921198263606,0.7516120044611234,10029187808.0,46.53241814275348,35.54481461794999,30.443348893909874,14.726356192433236,80.3998634178716,73.79918873635617
2017-03-16,1187.81005859375,1257.97998046875,1152.43994140625,1251.3299560546875,638568000.0,52.00783520782459,32.97505768931933,-7.568983928594719,40.54404161791405,1183.5464542920101,1226.1440185546876,1268.741582817365,6.948215481716277,0.05004516544007526,9390619808.0,50.747248208449655,33.15973908853568,25.920947124234658,24.827939325287357,73.15898672732712,76.44153993678003
2017-03-17,1100.22998046875,1180.1600341796875,1099.5699462890625,1180.1600341796875,706598976.0,42.49024623267167,21.9470033837124,-14.877630587361324,36.82463397107372,1091.7709282633875,1201.914013671875,1312.0570990803624,18.3279476161523,0.03840028710831188,8684020832.0,53.4253099296095,31.63246786533039,22.862916485225437,28.96746923488157,50.232014650184674,67.9302882651278
2017-03-18,973.8179931640624,1114.0699462890625,957.655029296875,1099.68994140625,621302016.0,33.080163698603585,2.9725344603280064,-27.081679608596577,30.054214068924583,944.442253120522,1150.293603515625,1356.1449539107277,35.79109711919853,0.07135182739184803,8062718816.0,60.78171043407936,31.99612016733252,18.660405613949088,40.32021161927311,23.63064834357876,49.00721657369686
2017-03-19,1036.739990234375,1069.9100341796875,976.72998046875,976.72998046875,406648000.0,40.18147874333962,-6.907958912330969,-29.56973838500444,22.661779472673473,910.538146485717,1109.6416015625,1308.745056639283,35.886083361767064,0.3169252982073794,8469366816.0,63.30387690418977,32.33379730490593,16.637152797179414,35.94849626542987,13.762501816789685,29.208388270184376
2017-03-20,1054.22998046875,1063.030029296875,1036.6800537109375,1037.239990234375,286529984.0,42.02314247055284,-13.175150123924595,-28.669543677278455,15.494393553353861,928.0247648664732,1070.5656005859375,1213.1064363054018,26.62907077183302,0.44269845537689373,8755896800.0,60.66431252431461,32.64735464693838,16.12097668004361,34.83317590711072,20.09974363309522,19.16429793115456
2017-03-21,1120.5400390625,1122.4300537109375,1055.3599853515625,1055.3599853515625,337391008.0,48.49724602960339,-12.645507223832283,-22.511920621748914,9.866413397916633,954.1805798909304,1057.1115966796874,1160.0426134684444,19.47401146899836,0.8081114146233751,9093287808.0,61.20258114701982,31.6808284503048,21.770307336614398,32.06062109978012,35.76425708513395,23.208834178339625
2017-03-22,1049.1400146484375,1120.6500244140625,1014.2100219726562,1120.6500244140625,380840992.0,42.937382088236575,-17.782164936575782,-22.11886266759393,4.33669773101815,953.4021838047013,1046.893603515625,1140.3850232265488,17.860729953257067,0.5120139962563323,8712446816.0,64.43382552519027,31.28976775100711,19.201523951742953,32.83934224067972,37.23198577041556,31.031995496214915
2017-03-23,1038.5899658203125,1058.010009765625,1028.9300537109375,1050.050048828125,248540000.0,42.168123846524,-22.445565444967997,-21.425810540788916,-1.0197549041790794,997.7794499290378,1059.847998046875,1121.9165461647124,11.712726397034173,0.3287535888047182,8463906816.0,61.90854913444007,30.926639958802106,18.557279358587216,31.737525075827637,35.729850385158734,36.24203108023609
2017-03-24,937.52001953125,1040.469970703125,934.3579711914062,1038.449951171875,491038016.0,35.589810962320655,-33.90599671027212,-26.30899344487443,-7.597003265397689,922.4391635254246,1040.00400390625,1157.5688442870755,22.608536109332746,0.06413846162242996,7972868800.0,65.06593844710284,31.587726266885607,16.39557115782747,38.42247548584719,18.69863543460204,30.55349053005878
2017-03-25,972.7789916992188,975.760986328125,903.7130126953124,936.5399780273438,435803008.0,39.15581338174292,-39.685892409458575,-25.67111131524871,-14.014781094209866,896.381686842303,1023.7138061523438,1151.0459254623845,24.87650719269324,0.29999227716808863,8408671808.0,65.5646552460821,32.46647223536199,15.108654259821073,38.74520419189189,15.44854877536035,23.292344865040377
2017-03-26,966.7249755859376,1007.9600219726562,954.1859741210938,974.0150146484376,303668000.0,38.759025394292664,-44.24498129495805,-24.184160160598548,-20.060821134359504,906.198601833866,992.9507934570313,1079.7029850801966,17.473613434786873,0.3488463669885509,8105003808.0,64.72246900361641,32.60874169856454,17.765547943592047,36.44584101829852,12.75303923808979,15.633407816017398
2017-03-27,1045.77001953125,1046.4000244140625,971.9840087890624,972.0549926757812,372535008.0,46.39682925803407,-41.00711316921388,-16.7570336278835,-24.25007954133038,907.2459805795907,992.2767944335938,1077.3076082875968,17.138527139000555,0.8145519998756185,8477538816.0,65.79051041965273,31.99437496991552,20.402195396660307,33.29316732266259,25.79363151405313,17.99840650916776
